Row,Header,Timestamp,URL
150,Visit California,20161222,http://www.visitcalifornia.com/node/16426
151,Visit California,20171222,http://www.visitcalifornia.com/node/16426
152,Castroville Visit California,20161222,http://www.visitcalifornia.com/node/16431
153,Castroville Visit California,20171222,http://www.visitcalifornia.com/node/16431
154,Central Coast Wine Country Visit California,20161226,http://www.visitcalifornia.com/node/16436
155,do vinho Wine Country Visit California,20161227,http://www.visitcalifornia.com/node/16441
156,301 Moved Permanently,20181226,http://www.visitcalifornia.com/node/16441
157,Central Coast Wine Country Visit California,20171225,http://www.visitcalifornia.com/node/16466
158,Spotlight San Luis Obispo County Visit California,20161225,http://www.visitcalifornia.com/node/16486
159,Spotlight San Luis Obispo County Visit California,20171220,http://www.visitcalifornia.com/node/16486
160,Destaque San Luis Obispo County Visit California,20161225,http://www.visitcalifornia.com/node/16491
161,Spotlight De San Luis Obispo Visit California,20161225,http://www.visitcalifornia.com/node/16496
162,Spotlight De San Luis Obispo Visit California,20190226,https://www.visitcalifornia.com/node/16496
163,Spotlight San Luis Obispo County Visit California,20161225,http://www.visitcalifornia.com/node/16501
164,Focus San Luis Obispo Visit California,20161225,http://www.visitcalifornia.com/node/16506
169,Spotlight San Luis Obispo County Visit California,20161225,http://www.visitcalifornia.com/node/16511
170,Spotlight San Luis Obispo County Visit California,20171225,http://www.visitcalifornia.com/node/16511
171,Spotlight San Luis Obispo County Visit California,20161225,http://www.visitcalifornia.com/node/16516
172,Spotlight San Luis Obispo County Visit California,20171220,http://www.visitcalifornia.com/node/16516
173,Visit California,20161225,http://www.visitcalifornia.com/node/16521
174,Spotlight Visit California,20161225,http://www.visitcalifornia.com/node/16526
175,Spotlight Visit California,20171220,http://www.visitcalifornia.com/node/16526
176,Spotlight Visit California,20161225,http://www.visitcalifornia.com/node/16531
177,Spotlight Visit California,20171220,http://www.visitcalifornia.com/node/16531
183,Saborea la costa central Visit California,20161226,http://www.visitcalifornia.com/node/16561
184,Visit California,20161226,http://www.visitcalifornia.com/node/16581
185,Ultimate Sports Events Visit California,20161225,http://www.visitcalifornia.com/node/16586
186,Ultimate Sports Events Visit California,20171225,http://www.visitcalifornia.com/node/16586
187,14 Eventos Esportivos Visit California,20161225,http://www.visitcalifornia.com/node/16591
188,Sportereignisse Visit California,20161224,http://www.visitcalifornia.com/node/16596
189,Sportifs Sensationnels Visit California,20161225,http://www.visitcalifornia.com/node/16601
193,Ultimate Sports Events Visit California,20161224,http://www.visitcalifornia.com/node/16621
194,Ultimate Sports Events Visit California,20171225,http://www.visitcalifornia.com/node/16621
195,Visit California,20161225,http://www.visitcalifornia.com/node/16631
196,Visit California,20161225,http://www.visitcalifornia.com/node/16636
197,Gilroy Garlic Festival Visit California,20161226,http://www.visitcalifornia.com/node/16641
198,Gilroy Garlic Festival Festa do Alho Visit California,20161227,http://www.visitcalifornia.com/node/16646
199,Gilroy Garlic Festival Visit California,20161223,http://www.visitcalifornia.com/node/16656
207,Visit California,20190226,https://www.visitcalifornia.com/node/16676
208,Spotlight Channel Islands National Park Visit California,20161224,http://www.visitcalifornia.com/node/16691
209,Spotlight Channel Islands National Park Visit California,20171225,http://www.visitcalifornia.com/node/16691
210,Destaque Parque Nacional Channel Islands Visit California,20161224,http://www.visitcalifornia.com/node/16696
211,301 Moved Permanently,20181227,http://www.visitcalifornia.com/node/16696
212,Spotlight Parc National Des Channel Islands Visit California,20161224,http://www.visitcalifornia.com/node/16701
213,Spotlight Parc National Des Channel Islands Visit California,20171220,http://www.visitcalifornia.com/node/16701
214,Spotlight Parc National Des Channel Islands Visit California,20190226,https://www.visitcalifornia.com/node/16701
215,Spotlight Channel Islands National Park Visit California,20161222,http://www.visitcalifornia.com/node/16706
220,Focus Channel Islands National Park Visit California,20161224,http://www.visitcalifornia.com/node/16711
221,Focus Channel Islands National Park Visit California,20190226,https://www.visitcalifornia.com/node/16711
222,Parque Nacional Channel Islands Visit California,20161224,http://www.visitcalifornia.com/node/16716
223,Parque Nacional Channel Islands Visit California,20171220,http://www.visitcalifornia.com/node/16716
224,Spotlight Channel Islands National Park Visit California,20171220,http://www.visitcalifornia.com/node/16721
225,Visit California,20161224,http://www.visitcalifornia.com/node/16726
226,Spotlight Visit California,20161224,http://www.visitcalifornia.com/node/16731
227,Spotlight Visit California,20161224,http://www.visitcalifornia.com/node/16736
228,California Welcome Centers in the Central Coast Visit California,20161226,http://www.visitcalifornia.com/node/16741
229,California Welcome Centres in the Central Coast Visit California,20171225,http://www.visitcalifornia.com/node/16741
230,Centros de atendimento ao turista na Costa Central Visit California,20161226,http://www.visitcalifornia.com/node/16746
231,California Welcome Centers Sur La Centrale Visit California,20161226,http://www.visitcalifornia.com/node/16751
232,California Welcome Centers in the Central Coast Visit California,20161226,http://www.visitcalifornia.com/node/16756
238,California Welcome Centers sulla Costa Centrale Visit California,20161226,http://www.visitcalifornia.com/node/16761
239,centros de bienvenida de california en la costa central Visit California,20161226,http://www.visitcalifornia.com/node/16766
240,centros de bienvenida de california en la costa central Visit California,20171220,http://www.visitcalifornia.com/node/16766
241,centros de bienvenida de california en la costa central Visit California,20190226,https://www.visitcalifornia.com/node/16766
242,California Welcome Centers in the Central Coast Visit California,20161226,http://www.visitcalifornia.com/node/16771
243,California Welcome Centers in the Central Coast Visit California,20171225,http://www.visitcalifornia.com/node/16771
244,Visit California,20161226,http://www.visitcalifornia.com/node/16776
245,Visit California,20171223,http://www.visitcalifornia.com/node/16776
246,301 Moved Permanently,20181205,http://www.visitcalifornia.com/node/16776
247,Visit California,20190301,https://www.visitcalifornia.com/node/16776
248,Visit California,20161226,http://www.visitcalifornia.com/node/16781
249,Visit California,20161226,http://www.visitcalifornia.com/node/16786
250,Central Coast Events Visit California,20161226,http://www.visitcalifornia.com/node/16791
251,Central Coast Events Visit California,20161223,http://www.visitcalifornia.com/node/16806
252,Visit California,20161222,http://www.visitcalifornia.com/node/16841
253,Visit California,20171221,http://www.visitcalifornia.com/node/16841
254,Spotlight Visit California,20161222,http://www.visitcalifornia.com/node/16846
255,Spotlight Visit California,20171222,http://www.visitcalifornia.com/node/16846
256,Spotlight Visit California,20161222,http://www.visitcalifornia.com/node/16851
257,Spotlight Visit California,20171222,http://www.visitcalifornia.com/node/16851
258,Focus Hearst Castle Visit California,20161222,http://www.visitcalifornia.com/node/16856
259,Focus Hearst Castle Visit California,20171222,http://www.visitcalifornia.com/node/16856
260,Castillo Hearst Visit California,20161222,http://www.visitcalifornia.com/node/16861
261,Castillo Hearst Visit California,20171222,http://www.visitcalifornia.com/node/16861
262,Spotlight Hearst Castle Visit California,20161222,http://www.visitcalifornia.com/node/16866
263,Spotlight Hearst Castle Visit California,20171222,http://www.visitcalifornia.com/node/16866
264,Spotlight Hearst Castle Visit California,20161222,http://www.visitcalifornia.com/node/16871
265,Spotlight Hearst Castle Visit California,20171222,http://www.visitcalifornia.com/node/16871
266,Destaque Castelo Hearst Visit California,20161222,http://www.visitcalifornia.com/node/16876
267,Destaque Castelo Hearst Visit California,20170710,http://www.visitcalifornia.com/node/16876
268,Destaque Castelo Hearst Visit California,20171221,http://www.visitcalifornia.com/node/16876
269,Destaque Castelo Hearst Visit California,20190227,https://www.visitcalifornia.com/node/16876
270,Spotlight Hearst Castle Visit California,20161222,http://www.visitcalifornia.com/node/16881
271,Spotlight Hearst Castle Visit California,20171222,http://www.visitcalifornia.com/node/16881
272,Spotlight Hearst Castle Visit California,20161222,http://www.visitcalifornia.com/node/16886
273,How to explore the Julia Morgandesigned Hearst Castle in San Simeon,20171222,http://www.visitcalifornia.com/node/16886
274,9 Great Glamping Destinations Visit California,20161226,http://www.visitcalifornia.com/node/16891
275,9 Great Glamping Destinations Visit California,20161226,http://www.visitcalifornia.com/node/16891/interest/86
277,9 Destinos ideias para camping de luxo Visit California,20161227,http://www.visitcalifornia.com/node/16896
278,9 Destinos ideias para camping de luxo Visit California,20161227,http://www.visitcalifornia.com/node/16896/interest/86
280,Spotlight Visit California,20161222,http://www.visitcalifornia.com/node/16941
281,Spotlight Visit California,20190302,https://www.visitcalifornia.com/node/16941
282,Spotlight Visit California,20171220,http://www.visitcalifornia.com/node/16946
283,Spotlight Pinnacles National Park Visit California,20161221,http://www.visitcalifornia.com/node/16951
284,Spotlight Pinnacles National Park Visit California,20171225,http://www.visitcalifornia.com/node/16951
285,Spotlight Pinnacles National Park Visit California,20161226,http://www.visitcalifornia.com/node/16951/interest/71
287,Destaque Pinnacles National Park Visit California,20161227,http://www.visitcalifornia.com/node/16956
288,Destaque Parque Nacional Pinnacles Visit California,20171220,http://www.visitcalifornia.com/node/16956
289,Destaque Pinnacles National Park Visit California,20161227,http://www.visitcalifornia.com/node/16956/interest/71
295,Spotlight Parc National De Pinnacles Visit California,20161222,http://www.visitcalifornia.com/node/16961
296,Spotlight Parc National De Pinnacles Visit California,20171220,http://www.visitcalifornia.com/node/16961
297,Spotlight Parc National De Pinnacles Visit California,20190226,https://www.visitcalifornia.com/node/16961
298,Spotlight Pinnacles National Park Visit California,20161222,http://www.visitcalifornia.com/node/16966
299,Spotlight Pinnacles National Park Visit California,20171220,http://www.visitcalifornia.com/node/16966
300,Focus Pinnacles National Park Visit California,20161222,http://www.visitcalifornia.com/node/16971
301,Focus Pinnacles National Park Visit California,20171220,http://www.visitcalifornia.com/node/16971
302,Parque Nacional Pinnacles Visit California,20161222,http://www.visitcalifornia.com/node/16976
303,Parque Nacional Pinnacles Visit California,20171225,http://www.visitcalifornia.com/node/16976
304,Parque Nacional Pinnacles Visit California,20190302,https://www.visitcalifornia.com/node/16976
305,Spotlight Pinnacles National Park Visit California,20171220,http://www.visitcalifornia.com/node/16981
306,Visit California,20161222,http://www.visitcalifornia.com/node/16986
307,Visit California,20190226,https://www.visitcalifornia.com/node/16986
308,Smaller Theme Parks Attractions Visit California,20161226,http://www.visitcalifornia.com/node/16991
309,Smaller Theme Parks Attractions Visit California,20161226,http://www.visitcalifornia.com/node/16991/interest/66
311,Parques e menores Visit California,20161226,http://www.visitcalifornia.com/node/16996
312,Parques e menores Visit California,20161227,http://www.visitcalifornia.com/node/16996/interest/66
314,Kleine Freizeitparks und Attraktionen Visit California,20161227,http://www.visitcalifornia.com/node/17001/interest/66
316,Parcs et parcs attractions version mini Visit California,20161226,http://www.visitcalifornia.com/node/17006
321,Smaller Theme Parks Attractions Visit California,20161223,http://www.visitcalifornia.com/node/17011
322,Parchi a tema ed attrazioni minori Visit California,20161226,http://www.visitcalifornia.com/node/17016
323,Smaller Theme Parks Attractions Visit California,20161226,http://www.visitcalifornia.com/node/17026
324,Smaller Theme Parks Attractions Visit California,20170630,http://www.visitcalifornia.com/node/17026
325,Smaller Theme Parks Attractions Visit California,20171225,http://www.visitcalifornia.com/node/17026
326,301 Moved Permanently,20181227,http://www.visitcalifornia.com/node/17026
327,Visit California,20161226,http://www.visitcalifornia.com/node/17031
328,Visit California,20181206,http://www.visitcalifornia.com/node/17031
329,Visit California,20161226,http://www.visitcalifornia.com/node/17036
330,Visit California,20161226,http://www.visitcalifornia.com/node/17041
331,Visit California,20171221,http://www.visitcalifornia.com/node/17041
332,Solvang Visit California,20161226,http://www.visitcalifornia.com/node/17046
333,Solvang Visit California,20171225,http://www.visitcalifornia.com/node/17046
334,Solvang Visit California,20161227,http://www.visitcalifornia.com/node/17051
339,Visit California,20190225,https://www.visitcalifornia.com/node/17091
340,Central Coast Missions Visit California,20161226,http://www.visitcalifornia.com/node/17096
341,Central Coast Missions Visit California,20161225,http://www.visitcalifornia.com/node/17096/interest/81
343,Central Coast Missions Visit California,20161227,http://www.visitcalifornia.com/node/17101
344,na Costa Central Visit California,20190228,https://www.visitcalifornia.com/node/17101
345,Central Coast Missions Visit California,20161225,http://www.visitcalifornia.com/node/17101/interest/81
347,Les Missions de la Centrale Visit California,20161225,http://www.visitcalifornia.com/node/17106/interest/81
349,Central Coast Missions Visit California,20161225,http://www.visitcalifornia.com/node/17111/interest/81
351,Missioni della costa centrale Visit California,20161225,http://www.visitcalifornia.com/node/17116/interest/81
353,Misiones de la Costa Central Visit California,20171225,http://www.visitcalifornia.com/node/17121
354,Misiones de la Costa Central Visit California,20161225,http://www.visitcalifornia.com/node/17121/interest/81
356,Visit California,20161225,http://www.visitcalifornia.com/node/17131/interest/81
358,Visit California,20161225,http://www.visitcalifornia.com/node/17136/interest/81
360,Visit California,20161225,http://www.visitcalifornia.com/node/17141/interest/81
362,Descubre los Desiertos Visit California,20161222,http://www.visitcalifornia.com/node/17146
363,Descubre los Desiertos Visit California,20171222,http://www.visitcalifornia.com/node/17146
365,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29596&interests=66%2B81
366,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30701&interests=66%2B81
367,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=31031&interests=66%2B81
368,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29651&interests=71
369,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29706&interests=71
370,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29816&interests=71
371,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30201&interests=71
372,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30646&interests=71
373,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30811&interests=71
374,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29541&interests=71%2B66
375,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29761&interests=71%2B66
376,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29871&interests=71%2B66
377,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30336&interests=71%2B66
378,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30756&interests=71%2B66
379,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30921&interests=71%2B66
380,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=31086&interests=71%2B66
381,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=17416&interests=71%2B66%2B81
382,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=30866&interests=71%2B66%2B81
383,Descubre los Desiertos More Resources Visit California,20161226,http://www.visitcalifornia.com/node/17146/more-resources?source=31691&interests=71%2B66%2B81
384,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=31691&interests=71%2B66%2B81
385,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30091&interests=71%2B76
386,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30606&interests=71%2B81
387,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=17221&interests=71%2B86%2B81
388,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30536&interests=71%2B86%2B81
389,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30256&interests=81
390,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30426&interests=81
391,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30481&interests=81%2B76
392,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=17766&interests=86
393,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=30371&interests=86
394,Descubre los Desiertos More Resources Visit California,20161226,http://www.visitcalifornia.com/node/17146/more-resources?source=68456&interests=86
395,Descubre los Desiertos More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17146/more-resources?source=29486&interests=86%2B81
396,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=17271&interests=86%2B81%2B76
397,Descubre los Desiertos More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17146/more-resources?source=29981&interests=86%2B81%2B76
398,Discover the Deserts Visit California,20161222,http://www.visitcalifornia.com/node/17151
399,Discover the Deserts Visit California,20170725,http://www.visitcalifornia.com/node/17151
400,Discover the Deserts Visit California,20171222,http://www.visitcalifornia.com/node/17151
402,Discover the Deserts More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17151/more-resources?source=30706&interests=66%2B81
403,Discover the Deserts More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17151/more-resources?source=31036&interests=66%2B81
404,Discover the Deserts More Resources Visit California,20161224,http://www.visitcalifornia.com/node/17151/more-resources?source=30206&interests=71
405,Discover the Deserts More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17151/more-resources?source=30206&interests=71
406,Discover the Deserts More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17151/more-resources?source=30651&interests=71
407,Discover the Deserts More Resources Visit California,20171225,http://www.visitcalifornia.com/node/17151/more-resources?source=30816&interests=71
